Company,DIV'D,CMRK,TechRank,^vCM,HISTVO,INDUST,CMPRICE,VOLF,TKR,C/P,STRIKE,OPTKR,Record Number,EXPDAY,OI,VOL,BID,ASK,EST,DLTA,BID OPRK,ASK OPRK,BID UN/OV,ASK UN/OV,RVOPT,10%,-10%,CCMPRK,CCMPBE,CCMPRV,CCPWPA,CCPWBE,CCPWMAX,I/OTM,THETA,BID IMPLIE,ASK IMPLIE,VOLFADJ,Forecast PrtbStrk,Bid Prbstrk,Ask Prbstrk,PctDble,Margin,YLDMGN,MXMGN,ROBUY,ROWRITE,ROCCMP,GAMMA,VEGA,RHO,TimPrPct,BID/ASKPcnt,date_run,day,week,diff_today,next_exp,diff_exp
Apple Inc,0.7,1,2,"",30.3,Computers/Peripherals,126.04,28,AAPL,P,90,AAPL  210716P00090000,2590,2021-07-16,4536,632,0.1,0.13,0.14,2,4,3,-5,-1.3,2071,-82.2,377.3,1,90.09,1,2.7,28.9,0.3,-28.59,-0.89,46.2,48.1,48.7,2,2,2,2.7,10,1,0.8,238587,289664,23683,23.41,163.86,-23.61,0.001,0.231,2021-06-04,6,29,42,2021-08-20,35
Apple Inc,0.7,1,2,"",30.3,Computers/Peripherals,126.04,28,AAPL,P,95,AAPL  210716P00095000,2591,2021-07-16,13288,2039,0.15,0.17,0.23,2,4,3,-7,-5.1,2083,-84.1,410.9,1,95.05,2,3.1,25,0.4,-24.63,-1.12,42.2,43.1,45.4,3,3,3,2.4,10,1.4,1.2,225695,287019,19179,36.01,228.21,-34.72,0.001,0.118,2021-06-04,6,29,42,2021-08-20,35
Apple Inc,0.7,1,2,"",30.3,Computers/Peripherals,126.04,28,AAPL,P,100,AAPL  210716P00100000,2592,2021-07-16,25134,460,0.21,0.22,0.38,3,4,3,-10.8,-10.1,2140,-86.6,458.8,1,100,3,3.6,21,0.4,-20.66,-1.35,37.8,38.1,42.4,5,4,4,2.2,10,1.9,1.7,208242,281469,13995,55.12,310.51,-50.01,0.002,0.045,2021-06-04,6,29,42,2021-08-20,35
Apple Inc,0.7,1,2,"",30.3,Computers/Peripherals,126.04,28,AAPL,P,105,AAPL  210716P00105000,2593,2021-07-16,12628,182,0.3,0.32,0.63,5,4,3,-15.7,-14.6,2142,-88.7,496.2,1,104.92,4,4.2,17.1,0.5,-16.69,-1.68,33.3,33.8,39.6,9,5,6,2,10,2.6,2.4,191628,273120,10055,88.19,439.56,-76.46,0.002,0.063,2021-06-04,6,29,42,2021-08-20,35
Apple Inc,0.7,1,2,"",30.3,Computers/Peripherals,126.04,28,AAPL,P,110,AAPL  210716P00110000,2594,2021-07-16,25260,20629,0.47,0.49,0.86,8,4,3,-15.5,-14.6,1941,-90.4,513.1,1,109.76,5,5.4,13.3,0.6,-12.73,-2.15,29.4,29.7,34.7,12,9,9,1.9,10,3.9,3.7,191571,273575,10046,146.37,641.39,-123.92,0.004,0.041,2021-06-04,6,29,42,2021-08-20,35
Apple Inc,0.7,1,2,"",30.3,Computers/Peripherals,126.04,28,AAPL,P,115,AAPL  210716P00115000,2595,2021-07-16,44067,7775,0.84,0.86,1.2,14,4,3,-11.7,-11,1540,-91.1,470.2,1,114.4,8,8,9.6,0.9,-8.76,-2.86,26.2,26.4,29.6,18,15,15,2.1,11.24,6.1,5.9,204854,280119,13136,248.06,967.22,-219.1,0.007,0.023,2021-06-04,6,29,42,2021-08-20,35
Apple Inc,0.7,1,2,"",30.3,Computers/Peripherals,126.04,28,AAPL,P,120,AAPL  210716P00120000,2596,2021-07-16,52450,6678,1.65,1.68,1.95,26,4,3,-8.2,-7.3,1109,-90.3,371.3,1,118.6,12,13.6,6.3,1.6,-4.79,-3.71,23.8,24,25.9,29,27,27,2.7,15.21,8.8,8.6,217892,285393,16748,392.02,1393.37,-400.15,0.013,0.018,2021-06-04,6,29,42,2021-08-20,35
Apple Inc,0.7,1,2,"",30.3,Computers/Peripherals,126.04,28,AAPL,P,125,AAPL  210716P00125000,2597,2021-07-16,68805,3902,3.25,3.35,3.61,44,4,3,-8.6,-6.2,783,-87.5,259.8,1,122.01,20,24.4,3.6,2.9,-0.83,-4.18,22.3,22.8,24.3,45,45,45,3.8,19.18,13.7,13.4,222011,284825,18024,508.65,1703.33,-685.16,0.026,0.03,2021-06-04,6,29,42,2021-08-20,35
Apple Inc,0.7,1,2,"",30.3,Computers/Peripherals,126.04,28,AAPL,P,130,AAPL  210716P00130000,2598,2021-07-16,46420,1068,6.05,6.2,6.51,63,4,3,-11.3,-7.6,579,-81.4,170,1,124.22,29,16.1,1.7,5.1,3.14,-3.84,22.1,23,24.9,64,65,65,5.9,20,8.5,24,217166,280826,16543,486.1,1626.15,-1014.2,0.017,0.024,2021-06-04,6,29,42,2021-08-20,35
Apple Inc,0.7,1,2,"",30.3,Computers/Peripherals,126.04,28,AAPL,P,135,AAPL  210716P00135000,2599,2021-07-16,36854,142,9.9,10,10.46,79,4,3,-15.6,-12.7,474,-72.6,115.4,1,125.38,40,8.1,0.7,8.1,7.11,-2.87,23,23.8,27.2,76,80,80,8.7,20,3.9,39.3,198745,273338,11683,361.1,1252.79,-1286.73,0.007,0.01,2021-06-04,6,29,42,2021-08-20,35
Apple Inc,0.7,1,2,"",30.3,Computers/Peripherals,126.04,28,AAPL,P,140,AAPL  210716P00140000,2600,2021-07-16,35696,59,14.4,14.55,14.98,87,4,3,-18.8,-13.4,411,-61.8,82.4,1,125.89,50,4.7,0.3,11.7,11.08,-2.15,25,26.7,30.8,84,89,87,12.1,20,2,57.1,195959,266703,11036,238.73,916.26,-1460.94,0.003,0.01,2021-06-04,6,29,42,2021-08-20,35
Apple Inc,0.7,1,2,"",30.3,Computers/Peripherals,126.04,28,AAPL,P,145,AAPL  210716P00145000,2601,2021-07-16,16859,4,19.2,19.35,19.75,91,4,3,-19.4,-13.3,371,-51.9,62.8,1,126.1,59,3.4,0.2,15.5,15.04,-1.75,28.1,30.3,34.9,88,92,91,15.9,20,1.2,76.2,196427,265288,11149,163.17,707.4,-1575.91,0.002,0.008,2021-06-04,6,29,42,2021-08-20,35
Apple Inc,0.7,1,2,"",30.3,Computers/Peripherals,126.04,28,AAPL,P,150,AAPL  210716P00150000,2602,2021-07-16,5230,11,24.15,24.25,24.57,93,4,3,-15.8,-11.5,336,-43.8,50.3,1,126.16,66,3.1,0.2,19.4,19.01,-1.64,32.5,34.1,38.6,90,94,93,19.9,20,1,95.8,203054,272864,12701,121.25,599.73,-1660.45,0.002,0.004,2021-06-04,6,29,42,2021-08-20,35
AbbVie Inc,4.5,2,3,"",28.7,Drug,112.42,28.8,ABBV,C,110,ABBV  210716C00110000,70,2021-07-16,16647,51,4.3,4.45,4.15,61,3,3,5.1,10.3,547,207.6,-89.7,2,107.52,14,19.3,4.4,2.3,2.15,-3.99,20.9,21.9,19.9,61,60,60,4.8,20,8.6,19.1,111561,253897,30752,520.7,1476.6,756.69,0.017,0.034,2021-06-04,6,29,42,2021-08-20,35
AbbVie Inc,4.5,2,3,"",28.7,Drug,112.42,28.8,ABBV,C,115,ABBV  210716C00115000,71,2021-07-16,6890,436,1.79,1.85,1.89,36,3,2,-3.5,-1.5,910,388.3,-95.9,2,110.03,24,18.3,2.1,4.5,-2.3,-3.52,19.6,20,20.3,35,35,35,2.6,17.71,9.2,9,80180,234916,43151,552.98,1448.83,457.89,0.016,0.032,2021-06-04,6,29,42,2021-08-20,35
AbbVie Inc,4.5,2,3,"",28.7,Drug,112.42,28.8,ABBV,C,120,ABBV  210716C00120000,72,2021-07-16,8664,212,0.63,0.73,1.22,17,3,2,-22,-17.9,1786,668.2,-97.9,3,111.19,39,9.3,1.1,7.9,-6.74,-2.37,19.6,20.7,25.2,21,15,17,1.5,13.26,4.4,4.2,47281,196611,89408,365.27,975.11,215.47,0.006,0.137,2021-06-04,6,29,42,2021-08-20,35
AbbVie Inc,4.5,2,3,"",28.7,Drug,112.42,28.8,ABBV,C,125,ABBV  210716C00125000,73,2021-07-16,8665,331,0.3,0.37,1.21,9,3,2,-33.5,-30,2787,807.7,-97.7,3,111.52,56,6.8,0.8,12,-11.19,-1.64,22.1,23.3,33.2,17,7,9,1.2,10,2.9,2.7,29992,172351,132385,201.79,606.28,109.5,0.003,0.189,2021-06-04,6,29,42,2021-08-20,35
AbbVie Inc,4.5,2,3,"",28.7,Drug,112.42,28.8,ABBV,P,70,ABBV  210716P00070000,99,2021-07-16,2462,0,0.02,0.47,0.18,2,3,3,-24.6,18.6,1003,-82.7,74.9,3,70.13,2,2,38,0.2,-37.73,-1.13,51.9,81.5,68.7,2,0,5,13.4,10,0.4,0.2,221156,191435,117424,16.56,146.29,-21.52,0,0.957,2021-06-04,6,29,42,2021-08-20,35
AbbVie Inc,4.5,2,3,"",28.7,Drug,112.42,28.8,ABBV,P,75,ABBV  210716P00075000,100,2021-07-16,2970,0,0.02,0.08,0.25,1,3,3,-29.3,-16.4,2578,-85.9,352.9,2,75.14,1,2,33.5,0.2,-33.29,-0.41,44.8,53.1,63.4,3,0,1,2.8,10,0.4,0.2,93374,179666,36384,11.13,72.18,-9.31,0,0.75,2021-06-04,6,29,42,2021-08-20,35
AbbVie Inc,4.5,2,3,"",28.7,Drug,112.42,28.8,ABBV,P,80,ABBV  210716P00080000,101,2021-07-16,2597,0,0.05,0.3,0.36,2,3,3,-27.1,-3.6,1753,-83.8,240.2,2,80.12,2,2.3,29.1,0.3,-28.84,-1.03,42.6,56.3,58.5,5,1,4,4.2,10,0.7,0.4,137030,185139,58241,27.63,181.05,-27.06,0,0.833,2021-06-04,6,29,42,2021-08-20,35
AbbVie Inc,4.5,2,3,"",28.7,Drug,112.42,28.8,ABBV,P,90,ABBV  210716P00090000,102,2021-07-16,2445,0,0.1,0.29,0.78,3,3,2,-34.6,-20.7,2544,-89.3,467.1,2,90.09,3,2.7,20.2,0.3,-19.94,-1.14,32.3,39.1,49.4,10,2,5,2.1,10,1.1,0.9,79795,166336,30481,58.88,278.51,-44.57,0.001,0.655,2021-06-04,6,29,42,2021-08-20,35
AbbVie Inc,4.5,2,3,"",28.7,Drug,112.42,28.8,ABBV,P,100,ABBV  210716P00100000,103,2021-07-16,4188,25,0.53,0.6,1.1,11,3,2,-20.7,-17.8,1874,-90.9,499.6,2,99.68,7,6.3,11.7,0.7,-11.05,-2.22,27.2,28.2,34.3,17,11,12,2,10,4.9,4.7,88923,201405,34414,193.33,708.61,-146.88,0.005,0.117,2021-06-04,6,29,42,2021-08-20,35
AbbVie Inc,4.5,2,3,"",28.7,Drug,112.42,28.8,ABBV,P,105,ABBV  210716P00105000,104,2021-07-16,4777,208,1.15,1.21,1.16,21,4,3,-0.4,1.9,1127,-90.5,403.6,2,104.07,10,11.2,7.8,1.3,-6.6,-3.09,24.5,25.1,24.6,22,22,23,2.5,13.4,7.8,7.6,158507,251919,70976,338.52,1112.2,-290.6,0.01,0.05,2021-06-04,6,29,42,2021-08-20,35
AbbVie Inc,4.5,2,3,"",28.7,Drug,112.42,28.8,ABBV,P,110,ABBV  210716P00110000,105,2021-07-16,3266,107,2.57,2.64,2.1,39,4,3,16.1,18.4,664,-87.6,273.3,3,107.66,14,22.1,4.6,2.6,-2.15,-3.8,23.1,23.5,19.9,39,41,41,3.7,17.85,13,12.8,220614,284332,116946,480.59,1483.75,-548.51,0.023,0.027,2021-06-04,6,29,42,2021-08-20,35
AbbVie Inc,4.5,2,3,"",28.7,Drug,112.42,28.8,ABBV,P,115,ABBV  210716P00115000,106,2021-07-16,2473,9,5.3,5.65,4.83,60,4,3,15.8,27.4,453,-78.7,162.3,3,109.94,23,22.8,2.4,5,2.3,-3.91,23.5,25.9,20.3,65,63,61,6.2,20,12.3,23.6,250129,283910,145277,454.87,1486.65,-860.31,0.024,0.062,2021-06-04,6,29,42,2021-08-20,35
Airbnb Inc,0,,9,"",,Internet,150.75,0,ABNB,C,135,ABNB  210716C00135000,593,2021-07-16,3075,80,18.95,19.25,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
Airbnb Inc,0,,9,"",,Internet,150.75,0,ABNB,C,140,ABNB  210716C00140000,594,2021-07-16,3428,296,15.2,15.75,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
Airbnb Inc,0,,9,"",,Internet,150.75,0,ABNB,C,150,ABNB  210716C00150000,595,2021-07-16,4672,1366,9.9,10.1,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
Airbnb Inc,0,,9,"",,Internet,150.75,0,ABNB,C,155,ABNB  210716C00155000,596,2021-07-16,3443,434,7.8,8,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
Airbnb Inc,0,,9,"",,Internet,150.75,0,ABNB,C,160,ABNB  210716C00160000,597,2021-07-16,3550,1172,6.15,6.25,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
Airbnb Inc,0,,9,"",,Internet,150.75,0,ABNB,C,165,ABNB  210716C00165000,598,2021-07-16,4140,512,4.75,4.9,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
Airbnb Inc,0,,9,"",,Internet,150.75,0,ABNB,C,175,ABNB  210716C00175000,599,2021-07-16,2704,461,2.92,2.97,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
Airbnb Inc,0,,9,"",,Internet,150.75,0,ABNB,C,180,ABNB  210716C00180000,600,2021-07-16,6325,671,2.33,2.39,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
Airbnb Inc,0,,9,"",,Internet,150.75,0,ABNB,C,195,ABNB  210716C00195000,601,2021-07-16,6257,51,1.16,1.29,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
Airbnb Inc,0,,9,"",,Internet,150.75,0,ABNB,C,200,ABNB  210716C00200000,602,2021-07-16,3809,278,0.96,1.05,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
Airbnb Inc,0,,9,"",,Internet,150.75,0,ABNB,P,125,ABNB  210716P00125000,621,2021-07-16,3576,188,1.48,1.57,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
Airbnb Inc,0,,9,"",,Internet,150.75,0,ABNB,P,130,ABNB  210716P00130000,622,2021-07-16,2850,344,2.26,2.42,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
Airbnb Inc,0,,9,"",,Internet,150.75,0,ABNB,P,135,ABNB  210716P00135000,623,2021-07-16,3612,130,3.35,3.45,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
Airbnb Inc,0,,9,"",,Internet,150.75,0,ABNB,P,140,ABNB  210716P00140000,624,2021-07-16,3685,329,4.85,5.05,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
Airbnb Inc,0,,9,"",,Internet,150.75,0,ABNB,P,150,ABNB  210716P00150000,625,2021-07-16,4181,92,9.2,9.45,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
Arbor Realty Trust,7.6,2,3,v,43.5,R.E.I.T.,18.59,30.8,ABR,C,20,ABR   210716C00020000,2737,2021-07-16,4639,78,0.1,0.15,0.15,17,3,2,-12,1.1,1440,540.9,-96.3,2,18.32,38,12.2,1.4,9.1,-7.59,-0.44,21.5,24.7,24.4,17,14,17,1.8,12.42,4.5,4.3,86677,216583,60838,314.67,159,34.56,0.005,0.333,2021-06-04,6,29,42,2021-08-20,35
Arbor Realty Trust,7.6,2,3,v,43.5,R.E.I.T.,18.59,30.8,ABR,P,10,ABR   210716P00010000,2743,2021-07-16,5056,0,0,0.05,0,0,0,3,-100,39.5,1256,-100,-99.8,3,10.02,0,1.8,46.4,0.2,-46.21,0,0,94.7,67.9,0,0,3,-10,10,0.2,0,283305,999999,185271,0.15,0.15,-0.01,0,1,2021-06-04,6,29,42,2021-08-20,35
Arbor Realty Trust,7.6,2,3,v,43.5,R.E.I.T.,18.59,30.8,ABR,P,12.5,ABR   210716P00012500,2744,2021-07-16,2595,0,0,0.1,0.02,0,0,3,-100,31.7,1011,-100,-95.7,3,12.53,0,1.8,33,0.2,-32.76,-0.01,0,73.5,55.8,2,0,6,-10.5,10,0.2,0,262626,999999,159337,2.17,1.75,-0.18,0,1,2021-06-04,6,29,42,2021-08-20,35
Aurora Cannabis Inc,0,0,9,"",95.1,Cannabis,9.16,95.9,ACB,C,9,ACB   210716C00009000,3183,2021-07-16,2838,217,1.06,1.12,1.12,58,0,0,-6.1,-0.2,750,54.5,-42.8,0,8.1,64,94.3,11.6,11.1,1.75,-1.17,78.2,83.1,83.3,53,53,53,18.3,20,49.3,57.9,999999,999999,999999,141.04,122.7,50.07,0.098,0.054,2021-06-04,6,29,42,2021-08-20,35
Albertsons Companies Inc,2.4,,9,"",,Grocery,20.15,0,ACI,P,17.5,ACI   210716P00017500,655,2021-07-16,7373,514,0.1,0.15,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
Adient plc,0,2,3,"",68.7,Auto Parts,52.8,67.7,ADNT,C,40,ADNT  210716C00040000,168,2021-07-16,4745,0,12.8,13.1,13.97,100,3,1,-100,-35.8,618,40.3,-41.1,0,40,0,0,24.2,0,24.24,-0.21,0,52.6,82,84,100,94,24.8,20,0.2,121.2,23356,30671,304586,3.17,5.19,469.72,0,0.023,2021-06-04,6,29,42,2021-08-20,35
Adient plc,0,2,3,"",68.7,Auto Parts,52.8,67.7,ADNT,C,45,ADNT  210716C00045000,169,2021-07-16,4578,0,8.3,8.7,9.06,87,3,2,-31.1,-13.5,574,56.9,-48.6,3,44.5,14,9.5,15.7,1.1,14.77,-2.25,40.5,50.8,58.7,79,88,82,17.6,20,4.9,78.6,54644,175964,122896,137.23,389.47,439.3,0.009,0.046,2021-06-04,6,29,42,2021-08-20,35
Adient plc,0,2,3,"",68.7,Auto Parts,52.8,67.7,ADNT,C,50,ADNT  210716C00050000,170,2021-07-16,5133,8,4.6,5,4.97,67,3,2,-12,0.9,634,85,-59.7,2,48.2,29,31.7,8.7,3.7,5.3,-3.55,41.6,47.7,47.3,64,65,64,11.8,20,17.3,43.6,86300,216477,60962,235.71,654.6,361.55,0.034,0.08,2021-06-04,6,29,42,2021-08-20,35
Adient plc,0,2,3,"",68.7,Auto Parts,52.8,67.7,ADNT,C,55,ADNT  210716C00055000,171,2021-07-16,4766,17,2.25,2.55,2.48,43,3,3,-6.8,2.2,818,122,-68.4,2,50.55,49,37.8,4.3,8.8,-4.17,-3.86,43.2,47.5,46.4,40,40,41,8.2,15.83,27.1,26.9,89697,227596,49405,252.6,712.49,240.5,0.043,0.118,2021-06-04,6,29,42,2021-08-20,35
AEGON Insurance Group,0,0,3,"",40.4,Insurance (Life),4.7,34.5,AEG,C,5,AEG   210716C00005000,501,2021-07-16,9661,150,0,0.1,0.06,15,0,0,-100,24.7,1050,337.3,-99.9,0,4.7,41,0,0,6.4,-6.38,-0.07,0,32.3,25.9,25,0,30,3,13.62,0.2,0,999999,999999,999999,414.41,37.11,7.91,0,1,2021-06-04,6,29,42,2021-08-20,35
American Eagle Outfitters Inc,1.6,2,3,"",49.3,Retail (SoftLines),33.58,48.3,AEO,P,28,AEO   210716P00028000,1778,2021-07-16,3700,7,0.34,0.5,0.51,13,3,3,-12.6,-0.6,1175,-67.3,164.3,2,27.72,13,12.2,17.8,1.4,-16.62,-1.43,47.9,54.5,54.8,17,13,17,6.1,10,10.3,10.1,148715,221552,64915,120.79,244.61,-56.49,0.01,0.32,2021-06-04,6,29,42,2021-08-20,35
American Eagle Outfitters Inc,1.6,2,3,"",49.3,Retail (SoftLines),33.58,48.3,AEO,P,29,AEO   210716P00029000,1779,2021-07-16,3534,19,0.54,0.6,0.6,17,3,3,-4.1,-0.1,1036,-66,154.7,2,28.52,16,17.9,15.5,2.1,-13.64,-1.66,48.6,50.7,50.7,20,19,20,6.5,10,16.3,16.1,150798,242761,66132,149.5,293.59,-74.54,0.016,0.1,2021-06-04,6,29,42,2021-08-20,35
Aercap Holdings NV,0,0,9,"",48.2,Financial Svcs. (Div.),57.73,38.8,AER,C,62.5,AER   210716C00062500,506,2021-07-16,3745,0,1.05,1.35,0.79,29,0,0,13.7,28.6,799,208.2,-82,0,56.68,39,15.7,1.8,10.3,-8.26,-2.9,33.8,38.2,29.7,22,25,28,4.8,11.74,15.7,15.5,999999,999999,999999,275.4,674.34,180.7,0.018,0.222,2021-06-04,6,29,42,2021-08-20,35
Aercap Holdings NV,0,0,9,"",48.2,Financial Svcs. (Div.),57.73,38.8,AER,P,37.5,AER   210716P00037500,508,2021-07-16,3002,0,0,0.4,0.16,0,0,0,-100,20,1285,-100,-96.8,0,37.58,0,1.8,35.3,0.2,-35.04,-0.04,0,84.7,70.5,4,0,7,-10.3,10,0.2,0,999999,999999,999999,2.57,7.4,-0.79,0,1,2021-06-04,6,29,42,2021-08-20,35
Assured Guaranty Municipal Holdings Inc,1.9,3,2,"",39.6,Reinsurance,47.42,31.8,AGO,C,45,AGO   210716C00045000,2875,2021-07-16,2482,1,3.1,3.4,2.98,72,4,3,9.6,33,433,123.7,-75.9,2,44.21,12,15,6.8,1.8,5.1,-1.96,25.7,31.2,23.4,74,72,69,8.1,20,7.4,32.7,247780,307337,65686,344.77,547.67,363.18,0.014,0.088,2021-06-04,6,29,42,2021-08-20,35
Applied Genetic Technologies Corporation,0,3,4,e,77.1,Biotechnology,4.04,78.2,AGTC,C,5,AGTC  210716C00005000,2678,2021-07-16,5015,366,0.2,0.3,0.16,33,4,3,12,37,783,60.5,-45.2,2,3.84,100,44.2,5,30.2,-23.76,-0.58,89.5,109.5,79.9,22,25,29,16.5,10,49.7,49.5,257380,310455,62119,105.69,50.05,12.64,0.05,0.333,2021-06-04,6,29,42,2021-08-20,35
Applied Genetic Technologies Corporation,0,3,4,e,77.1,Biotechnology,4.04,78.2,AGTC,C,7.5,AGTC  210716C00007500,2679,2021-07-16,6384,46,0.05,0.1,0.07,11,4,3,-5.8,10.7,1272,65.3,-49.2,3,3.99,199,10.6,1.2,88,-85.64,-0.36,113,132.8,119.9,7,6,9,15.3,10,12.6,12.4,187050,282406,95551,43.25,25.29,4.16,0.012,0.5,2021-06-04,6,29,42,2021-08-20,35
Applied Genetic Technologies Corporation,0,3,4,e,77.1,Biotechnology,4.04,78.2,AGTC,C,10,AGTC  210716C00010000,2680,2021-07-16,3011,1,0,0.05,0.03,0,0,3,-100,7.8,2570,-100,-100,0,4.04,257,0,0,147.5,-147.53,0,0,149.6,138.8,3,0,4,-10,10,0.2,0,178406,999999,999999,0.49,0.17,0.02,0,1,2021-06-04,6,29,42,2021-08-20,35
Ashford Hospitality Trust Inc,0,4,5,"",85.4,R.E.I.T.,4.99,122.1,AHT,C,2.5,AHT   210716C00002500,2844,2021-07-16,5708,345,2.65,2.75,2.72,91,4,3,-12.7,4.1,664,16.9,-16.7,3,2.34,36,58,53.1,6.8,49.9,-0.67,186.4,222.4,213.6,83,86,82,59.2,20,16.2,265.5,237978,310895,153852,23.21,27.88,21.69,0.032,0.036,2021-06-04,6,29,42,2021-08-20,35
Ashford Hospitality Trust Inc,0,4,5,"",85.4,R.E.I.T.,4.99,122.1,AHT,C,5,AHT   210716C00005000,2845,2021-07-16,13096,3487,1.45,1.5,0.56,65,5,3,163.5,173,334,22.7,-21.1,1,3.54,54,347.7,29.1,41.2,-0.2,-1.64,217.1,225,82.4,50,50,50,44.1,19.8,147,146.8,388918,349959,22392,48.93,63.58,20.71,0.291,0.033,2021-06-04,6,29,42,2021-08-20,35
Ashford Hospitality Trust Inc,0,4,5,"",85.4,R.E.I.T.,4.99,122.1,AHT,C,7.5,AHT   210716C00007500,2846,2021-07-16,15852,6500,0.95,1,0.48,47,5,3,42.5,46.9,742,25.2,-22.8,2,4.04,164,199.6,19,85.6,-50.3,-1.92,237.7,245,166.8,24,31,31,39.6,10,190.6,190.4,320378,345380,73197,48.02,68.14,16.15,0.19,0.05,2021-06-04,6,29,42,2021-08-20,35
Ashford Hospitality Trust Inc,0,4,5,"",85.4,R.E.I.T.,4.99,122.1,AHT,P,5,AHT   210716P00005000,2855,2021-07-16,2964,1327,1.4,1.45,0.56,36,5,3,154.1,163.6,192,-11.7,13.4,5,3.61,54,329.5,27.9,39.1,0.2,-1.57,209.4,217.2,82.4,50,50,50,74.4,20,139.5,140.3,370213,319643,387575,50.97,63.9,-37.78,0.279,0.034,2021-06-04,6,29,42,2021-08-20,35
C3 AI Inc,0,,9,"",,Computer Software/Svcs,64.55,0,AI,C,75,AI    210716C00075000,4565,2021-07-16,2552,336,2.7,2.8,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
C3 AI Inc,0,,9,"",,Computer Software/Svcs,64.55,0,AI,C,100,AI    210716C00100000,4566,2021-07-16,2652,143,0.55,0.6,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
Akamai Technologies Inc,0,4,5,"",32.5,E-Commerce,116.11,34.3,AKAM,P,90,AKAM  210716P00090000,636,2021-07-16,6106,1,0.3,0.6,1.03,5,3,1,-25,-12.8,1772,-76.8,245.5,3,89.89,6,4.6,23,0.5,-22.49,-2.3,44.6,51.8,59.4,10,5,7,4.1,10,2.8,2.6,9078,93140,177528,63.29,417.02,-74.79,0.003,0.5,2021-06-04,6,29,42,2021-08-20,35
Akebia Therapeutics Inc,0,4,4,e,69.3,Biotechnology,3.36,70.8,AKBA,C,3,AKBA  210716C00003000,638,2021-07-16,4609,371,0.5,0.7,0.49,70,5,3,5.8,88.3,441,40.9,-37.3,3,2.86,34,41.6,14.9,4.9,10.71,-0.43,64.5,114.8,60.9,71,70,62,24.5,20,21,74.4,358070,330006,121785,112.76,40,20.73,0.042,0.286,2021-06-04,6,29,42,2021-08-20,35
Akebia Therapeutics Inc,0,4,4,e,69.3,Biotechnology,3.36,70.8,AKBA,C,4.5,AKBA  210716C00004500,639,2021-07-16,2463,13,0.15,0.2,0.1,27,5,3,17.5,32.7,837,60.8,-44.5,3,3.21,115,39.7,4.5,40.2,-33.93,-0.48,100.9,114,85.9,16,20,23,16.5,10,44.9,44.6,299121,337514,103532,90.25,38.38,8.77,0.045,0.25,2021-06-04,6,29,42,2021-08-20,35
